"","BL","V04","V06","V08","V10"
"LAMA4",-0.0563246697825646,0.327677272727273,-0.219057170868347,-0.31063606060606,-0.35992486938349
"LAMP3",-0.00392673796791421,-0.117627536231884,-0.00054495178672731,-0.0143345744680854,0.00232490118577111
"LAP3",-0.104177027027027,-0.155525,-0.134676693766938,-0.104985869565217,-0.108177873563218
"LAT",-0.159662745098039,-0.107847826086957,-0.298405360181508,-0.512782845744681,-0.301630731225297
"LGALS4",-0.0237934159723632,0.207727272727273,-0.441548879551821,-0.347819090909091,-0.242289498432602
"LGALS9",-0.0955055273318431,0.0789295454545454,-0.204358235294118,-0.457981363636364,-0.382058411703239
"LGMN",-0.194582808372282,0.0286681818181815,-0.453920700280112,-0.458440151515152,-0.561240334378266
"LHPP",-0.0340849116033324,0.160493181818182,-0.0688483193277305,-0.352447121212121,-0.0589109195402298
"LIFR",-0.276760632497274,0.166545079365079,-0.208393047433398,-0.5454,-0.590178847093307
"LILRB4",0.0769244932432432,0.0790795454545455,0.0736119241192412,0.0266271739130435,0.347526293103448
"LRRN1",-0.189313619087838,0.0651659090909091,-0.283057655826558,-0.814692934782609,-0.622548132183908
"LSP1",-0.0232334460196295,0.203975873015873,0.00983538011695906,-0.443466666666667,-0.0329635564240349
"LTA",-0.0554878844056703,0.124918412698412,0.061290058479532,-0.00241220238095252,-0.0714679531021005
"LTBR",-0.0710427250558829,0.134075,-0.184957254901961,-0.493714696969697,-0.254021107628004
"LTO1",0.0433641047297297,0.0399568181818182,-0.107826761517615,-0.100039673913043,-0.0200139367816092
"LY6D",-0.258813665921561,-0.0253181818181818,-0.31068512605042,-0.449836666666667,-0.410615308254963
"LY75",-0.148485452562705,-0.176252698412698,-0.228137556855101,-0.294479166666667,-0.370026331216414
"LY9",-0.181714483065954,0.0255360386473429,-0.415726772546795,-0.187629255319149,-0.509306669960474
"MANF",-0.382848668969722,0.0207113636363636,-0.631109271708683,-0.999090303030303,-0.985239550679206
"MAP2K6",0.122653762268266,0.483350158730159,0.136961663417804,0.0340645833333333,-0.0154069858329263
"MAPK9",0.0780040676117775,-0.160960317460318,-0.064443599740091,0.394304464285714,0.158890327308256
"MATN2",-0.255642714895347,0.173384090909091,-0.375759775910364,-0.655650757575758,-0.504904388714734
"MEGF10",-0.181899197317618,0.114756818181818,-0.146976610644258,-0.365678181818182,-0.481073981191223
"MEPE",0.00652968908758389,0.478788636363636,-0.244631260504202,-0.712598333333333,-0.393398641588297
"MERTK",-0.166186229946525,0.0634207729468601,-0.169224163357913,-0.683421941489361,-0.293167440711462
"METAP1D",0.174565005452563,-0.0101361904761905,0.0134017868745939,0.201058333333333,0.163514948705423
"MGLL",-0.591930359682991,0.00145909090909102,-0.70732675070028,-1.03344272727273,-1.2837526645768
"MGMT",-0.321558974918211,-0.0136339682539681,-0.288564554905783,-0.431906547619048,-0.584603321934538
"MICB_MICA",-0.125404405670666,0.159142857142857,-0.23315604288499,-0.877045535714285,-0.0270878847093305
"MILR1",0.071705764358108,0.134215909090909,-0.121933062330623,-0.238361413043478,0.125880459770115
"MLN",0.229249389312977,-0.00164380952380938,0.0814643599740092,0.0238645833333333,0.130179531021006
"MMP1",0.53606581996435,0.538922705314009,0.695484798638684,0.28063164893617,0.905359041501977
"MMP10",0.0932694066246698,0.347497727272727,-0.00971619047619043,-0.331392878787879,-0.149314054336468
"MPIG6B",-0.0141676285307861,0.209436363636363,-0.114173865546218,-0.489709393939394,-0.161936886102403
"MVK",0.254066532939189,0.352434090909091,0.318597086720867,0.5094875,0.85195
"MYO9B",0.292425105574324,0.0827363636363636,0.114882791327913,0.28577472826087,0.418153735632184
"MZB1",-0.489158148750254,0.244143181818182,-0.668598543417367,-0.584353787878788,-0.99933735632184
"NBN",0.29424605152027,0.0480090909090909,0.255834417344174,0.457495380434783,0.758988793103448
"NCF2",-0.510853762268265,0.136864444444444,-0.610834860298896,-0.869750595238095,-1.35185456765999
"NCK2",-0.0271976630766105,0.0698477272727273,-0.00815173669467786,0.0303828787878788,-0.108057053291536
"NCLN",0.0325666385135135,-0.0219227272727273,0.0693174119241192,0.0977013586956522,0.24838132183908
"NCR1",0.101879323882225,0.01236253968254,-0.0419068875893438,0.120099107142857,0.183715388373229
"NELL2",-0.0342476935582199,-0.0743772727272729,-0.0398081512605044,0.103656212121212,-0.040982340647858
"NFASC",-0.119135962566845,0.0202943961352657,-0.109245944412933,-0.215792420212766,-0.325968083003953
"NFATC1",-0.00334738276990199,0.105192698412698,-0.248034665367121,-0.34569375,-0.445947288715193
"NFATC3",0.247941237331081,0.0925659090909091,0.302185162601626,0.618341032608696,0.84438275862069
"NME3",-0.12899483844747,-0.0477295454545454,-0.300029383753502,-0.419686060606061,-0.410639811912226
"NPPC",0.191960501635769,0.0748279365079361,0.197783495776479,0.310887797619047,0.467628041035661
"NRTN",0.128908847128378,-0.10455,0.144625067750677,0.0581046195652174,-0.0392449712643678
"NT5C3A",-0.14303173391494,-0.145546349206349,-0.326679954515919,-0.334872619047619,-0.17034118221788
"NTF3",0.174318211559433,-0.18933873015873,-0.0413816764132555,0.0460083333333334,0.495253639472399
"NUB1",-0.259931755725191,-0.145892380952381,-0.312873196881091,-0.589603571428571,-0.709329604298974
"NUDC",-0.205208377896613,-0.108447632850242,-0.411237889960295,-0.602366223404255,-0.671383201581028
"OMD",0.132854287746393,0.125863636363636,0.184520168067227,0.189357121212121,0.331663897596656
"OSCAR",-0.162717201788254,0.0801045454545455,-0.215312997198879,-0.451011060606061,-0.371444566353187
"OSM",-0.0590535986913849,-0.182031111111111,-0.202081741390513,-0.314616071428571,-0.407456130923302
