"","BL","V04","V06","V08","V10"
"IL4",0.246801013513514,0.173121590909091,-0.558414141414141,-1.6287625,-0.209366666666667
"IL4R",-0.0983602521008402,-0.19883005952381,-0.116636602870813,-0.0059674603174602,-0.47045652173913
"IL5",-3.94183141891892,-2.65398352272727,-3.93611388888889,-5.38532291666667,-6.43765833333333
"IL5RA",0.465956890756303,-0.113997321428571,0.693455502392344,0.343803174603175,0.570201863354037
"IL6",0.66788974789916,0.492966071428571,0.519471291866029,1.28072698412698,1.75915900621118
"IL7",0.328998907563025,0.0359252976190476,0.364805741626794,0.428497619047619,0.436963354037267
"IRAK1",-0.100304222972973,0.0518068181818181,-0.293718939393939,0.155629166666667,-0.191258333333333
"IRAK4",0.704542016806723,0.108891369047619,0.431124162679426,1.11511587301587,0.72786149068323
"ISM1",0.135333529411765,-0.407364285714286,-0.170588038277512,0.0011619047619047,-0.236211180124224
"ITGA11",-0.000319747899159672,0.0913116071428575,0.0672954545454543,0.175722222222222,0.222504968944099
"ITGA6",1.39132840336134,0.577467261904762,1.08116842105263,1.53814841269841,2.37137763975155
"ITGB6",-0.435325168918919,-0.0769539772727275,-0.724196464646465,-0.17038125,-1.19648333333333
"ITM2A",-0.172991848739496,-0.373912202380952,-0.11401961722488,0.0025404761904762,-0.437039130434783
"JCHAIN",-0.548963682432432,-0.267414772727273,-0.556788636363636,-0.404372222222222,-0.739629166666667
"JUN",-0.508323817567568,-0.121117613636364,-0.164060606060606,-0.549922222222222,-0.712841666666667
"KLRB1",0.274310294117647,-0.221302717391304,0.477983086680761,0.633072222222222,0.6875
"KLRD1",0.0439088235294118,-0.023247282608696,-0.00146342494714524,0.391636805555556,0.354609782608696
"KRT19",-0.548074453781513,-0.115913095238095,-0.33820023923445,-0.352778571428571,-0.882891304347826
"KYNU",-0.178566176470587,-0.329315217391304,-0.275528964059196,-0.242413888888889,-0.458996195652174
"LAIR1",-0.0906358505564393,-0.213044886363636,0.044711904761904,-0.163962222222223,-0.28116590909091
"LAMA4",0.0472475357710653,-0.45851875,0.236170634920635,0.0115799999999999,0.123448863636364
"LAMP3",-0.141639705882353,-0.0253516304347823,-0.0544737843551797,0.293963888888889,0.0410103260869565
