"","BL","V04","V06","V08","V10"
"LGALS4",-0.214926129426129,-0.160824242424243,-0.237623902439024,-0.0853076923076925,-0.943526388888889
"LGALS9",-0.162755311355311,-0.208716233766234,-0.158064715447154,-0.209053333333333,-0.192211111111111
"LGMN",0.117910622710623,0.0369668831168831,0.138509430894309,0.105107692307692,0.0726805555555556
"LHPP",-0.244607936507936,-0.266673809523809,-0.279554634146342,0.322066666666667,-0.363761805555556
"LIFR",-0.0121042862610027,0.0706318181818182,-0.108746842105263,0.0355785714285715,0.175104779411765
"LILRB4",-0.441806278586279,-0.239655,-0.284477526132404,-0.548434065934066,-0.705598611111111
"LRRN1",-0.0667481912681913,-0.147421666666667,-0.124371254355401,0.0843653846153847,0.396840277777778
"LSP1",0.095500727133563,-0.0455872294372294,-0.067468596491228,0.0977357142857143,0.0213338235294118
"LTA",-0.181885878300804,-0.358024242424242,-0.0908533333333333,-0.217492857142857,-0.219200735294118
"LTBR",-0.266208424908425,-0.175932683982684,-0.222200650406504,-0.208127692307692,-0.326102777777778
"LTO1",0.0250403742203743,0.0585854761904762,-0.0907282229965156,0.327427472527473,0.0791958333333333
"LY6D",-0.198591819291819,-0.195193722943723,-0.34864081300813,-0.262213846153846,-0.0858416666666666
"LY75",-0.294386720244929,-0.0906030303030302,-0.449395087719298,-0.276342857142857,-0.292034558823529
"LY9",0.0827437405731523,0.0346322510822511,0.00466910569105694,0.0152280952380952,0.0825911764705882
"MANF",0.0984021978021978,-0.676509523809524,0.576680487804878,1.01351846153846,1.14383125
"MAP2K6",-0.572998354381936,-0.795306926406927,0.0483696491228072,-0.245478571428571,-0.543799264705882
"MAPK9",0.257900191350938,-0.0475521645021645,0.207397719298246,0.242414285714286,0.488298161764706
"MATN2",-0.0356716727716727,-0.0123478354978355,0.0225886178861788,0.194070769230769,0.0027138888888889
"MEGF10",-0.0348249084249084,0.0708718614718615,-0.0958551219512195,0.1059,0.09075
"MEPE",-0.393992918192918,-0.19584329004329,-0.404422926829268,-0.385278974358974,-0.628533333333333
"MERTK",-0.0952262443438914,0.0755935064935065,-0.216615772357724,0.0400795238095237,-0.1076625
"METAP1D",-0.159986911595867,-0.302721428571429,0.0636780701754387,0.128071428571429,-0.514602205882353
"MGLL",-0.0162145299145298,-0.66189329004329,0.480074308943089,0.474994871794872,0.516672916666667
"MGMT",0.16843153463452,-0.379048484848485,0.545390175438596,0.510064285714286,0.940444117647059
"MICB_MICA",-0.263838155376961,-0.552034199134199,-0.605167894736842,0.0525142857142856,-0.728234191176471
"MILR1",-0.340361704781705,-0.223741190476191,-0.574235017421603,-0.335784615384615,-0.70073125
"MLN",-0.919341791044776,-0.26081038961039,-1.02664947368421,-0.440121428571429,-0.752447426470588
"MMP1",-0.534558521870287,-0.915438311688312,-1.1292512195122,-0.866711428571428,-1.95131875
"MMP10",-0.403190476190476,-0.164927272727273,-0.568728292682927,-0.304405128205128,-1.01236666666667
"MPIG6B",-0.341794993894994,-0.979407575757576,0.0224967479674798,-0.136071794871795,-0.308115277777778
"MVK",-0.505163659043659,-0.606495476190476,-0.374498083623693,0.0812747252747252,-1.05065138888889
"MYO9B",-0.496590893970894,-0.605905238095238,0.198182055749129,0.104627472527473,-1.14208125
"MZB1",0.208200854700855,-0.062017316017316,0.213466829268293,0.360340512820513,0.472301388888889
"NBN",-0.285737047817048,-0.10666380952381,-0.304214285714286,-0.426951648351648,-1.01697013888889
"NCF2",0.531250401836969,0.283308658008658,0.236249824561404,0.965185714285714,1.60434669117647
"NCK2",-0.00239291819291809,-0.284971645021645,0.315709105691057,0.530575384615385,0.438168055555555
"NCLN",-0.798743991683992,-0.767559047619048,-0.643988153310104,-0.76581043956044,-0.931258333333333
"NCR1",-0.194798737083812,-0.213279004329004,-0.386018947368421,-0.383764285714286,-0.394980514705882
"NELL2",0.0295345543345544,-0.0273854978354978,-0.0178752845528455,0.226673333333333,0.134926388888889
"NFASC",-0.13725116892911,-0.051575541125541,-0.167939349593496,0.17615,0.0786937500000001
"NFATC1",0.111305970149254,-0.387520995670996,0.155471929824561,0.0529142857142855,-0.234074264705882
"NFATC3",-0.320046403326403,-0.0411735714285714,-0.0924101045296167,-0.449348351648352,-1.10448402777778
"NME3",-0.0244842490842491,0.0872965367965368,0.124021951219512,0.0796558974358974,0.00706597222222222
"NPPC",-0.726602831993877,-0.625990692640693,-0.47021649122807,-0.806228571428572,-0.66475919117647
"NRTN",-0.0717538461538462,0.286491428571429,0.285581010452962,0.274223626373626,-0.144981944444444
"NT5C3A",-0.011999119785687,-0.747691558441558,0.347875087719298,0.382657142857143,0.672751838235295
"NTF3",0.119461844623039,0.0786348484848485,0.466636140350877,0.0419928571428572,0.235746323529412
"NUB1",0.0958716035208573,-0.329561255411255,0.378457719298245,0.789885714285715,0.966104044117647
"NUDC",0.114812669683258,-0.39689025974026,0.249150731707317,0.37698380952381,0.394864338235294
"OMD",-0.564852747252747,-0.223501298701299,-0.420472032520325,-0.253246153846154,-0.85885625
"OSCAR",-0.146722954822955,-0.14920367965368,-0.100226341463415,-0.131375897435897,-0.0609909722222222
"OSM",0.411228052047455,-0.188159307359307,-0.527125964912281,0.710364285714286,0.922548161764706
"PADI2",-0.0964160083160081,-0.0326316666666666,-0.0769520905923344,-0.288343956043956,-0.657914583333333
"PAPPA",0.246465031185031,-0.106897142857143,0.203505400696864,0.269224725274725,0.0739756944444445
"PARP1",0.62477665518561,0.134490043290043,0.531690701754386,0.807028571428571,1.45138455882353
"PCDH1",-0.173016591251885,-0.0623560606060606,-0.183012195121951,-0.119075714285714,-0.187717647058824
"PDGFB",0.547506715506715,-0.286336796536796,0.165360487804878,0.943435384615384,0.943484722222222
"PDLIM7",0.0101604395604395,-0.739858658008658,0.696226178861789,0.518797435897436,0.338217361111111
"PGF",-0.124792156862745,-0.0792467532467532,-0.287355609756098,-0.141413333333333,-0.203318382352941
"PIK3AP1",0.340466628396479,0.263870562770563,0.0804566666666666,0.604257142857143,0.740468014705882
"PKLR",0.0726496947496946,0.0208658008658009,-0.39180487804878,0.746486153846154,0.336940972222222
"PLA2G4A",-0.212385958485958,-0.456441341991342,0.22285837398374,0.307066153846154,-0.187017361111111
"PLAUR",-0.220113186813187,-0.156753463203463,-0.275369430894309,-0.214921025641026,-0.217130555555555
